,Unnamed: 0,min_A,min_B,min_C,avg_A,avg_B,avg_C,max_A,max_B,max_C,std_A,std_B,std_C,state_AA,lb_AA,ub_AA,state_AB,lb_AB,ub_AB,state_AC,lb_AC,ub_AC,state_BA,lb_BA,ub_BA,state_BC,lb_BC,ub_BC,state_CB,lb_CB,ub_CB,state_CC,lb_CC,ub_CC,Adj,k_max,params,path,adj_tup,index,type,estimated_params,original_params,euclidian_dist,search_alg,Has_closer_est,closer_est_index,b_C,V_C,K_AC,K_BC,K_CC,b_C_est,V_C_est,K_AC_est,K_BC_est,K_CC_est,b_C_est_ratio,V_C_est_ratio,K_AC_est_ratio,K_BC_est_ratio,K_CC_est_ratio,bad_estimates,list_of_bad_estimates,loss,loss_hat,loss_ratio,loss_A_alienor,b_A_alienor,V_A_alienor,K_AA_alienor,K_BA_alienor,loss_B_alienor,b_B_alienor,V_B_alienor,K_AB_alienor,K_CB_alienor,loss_C_alienor,b_C_alienor,V_C_alienor,K_AC_alienor,K_BC_alienor,K_CC_alienor,b_A,V_A,K_AA,K_BA,b_B,V_B,K_AB,K_CB,b_A_alienor_est_ratio,V_A_alienor_est_ratio,K_AA_alienor_est_ratio,K_BA_alienor_est_ratio,b_B_alienor_est_ratio,V_B_alienor_est_ratio,K_AB_alienor_est_ratio,K_CB_alienor_est_ratio,b_C_alienor_est_ratio,V_C_alienor_est_ratio,K_AC_alienor_est_ratio,K_BC_alienor_est_ratio,K_CC_alienor_est_ratio,bad_estimates_A_alienor,list_of_bad_estimates_A_alienor,bad_estimates_B_alienor,list_of_bad_estimates_B_alienor,bad_estimates_C_alienor,list_of_bad_estimates_C_alienor
23,31,0.0145206935379579,8.073489017937183,2.0509307272160284,5.359864342365683,9.749629194099484,10.388024977999738,8.857827626562516,10.645353751589791,30.106494474584206,3.0821061118505355,0.5649864618742928,10.736604476334918,Active,0.8800088000880009,28.11028110281103,Active,0.8800088000880009,28.11028110281103,Active,0.8900089000890009,28.10028100281003,Active,1.7800178001780018,56.21056210562106,Active,1.7800178001780018,56.21056210562106,Active,0.8900089000890009,28.10028100281003,Active,0.8800088000880009,28.11028110281103,"[[ 1  1 -1]
 [-1  0 -1]
 [ 0 -1  1]]",14.658886465652758,"(4.0, 0.001, 1.0, 20.0, 5.0, 5.0, 5.0, 0.1, 1.0, 20.0, 10.0, 10.0, 1.0, 0.5, 20.0, 5.0, 5.0)",outputs_second_search/solution_10_10_84.npy,"(1, 1, -1, -1, 0, -1, 0, -1, 1)",23,spot,"(1.0723498769257818, 23.067171304865372, 5.453510212553063, 9.163735390372956, 7.046038279692746)","(1.0, 20.0, 5.0, 10.0, 5.0)",3.808419221967741,L_BFGS_B,True,10,1.0,20.0,5.0,10.0,5.0,1.0723498769257818,23.06717130486537,5.453510212553063,9.163735390372956,7.046038279692746,0.9325314633940232,0.8670330547110283,0.9168406778611768,1.0912580486016203,0.7096186256055983,1,"('K_CC',)",1888.2540531629556,1422.071595797977,0.2468854530374717,61.24429494131703,0.00013936874782488574,18.594650793757268,4.970198257276313,10.356780399858838,2.0541641088190175,0.10021653136062585,19.982638055722447,4.989803889157903,4.985530402228398,1368.1129131692085,1.0717302213777258,23.265927490185977,5.455006569383877,9.12367497158001,7.024440211297954,0.001,20.0,5.0,10.0,0.1,20.0,5.0,5.0,7.175209762639767,1.0755781445873964,1.0059960873150398,0.9655510316831956,0.9978393648464378,1.0008688514614106,1.002043389092756,1.0029023186309594,0.9330706366705649,0.8596261639875046,0.9165891803068409,1.0960495667754186,0.7118004922240083,1,"('b_A',)",0,(),1,"('K_CC',)"
24,32,0.2390950743617218,6.768540183988085,0.2000099701541093,4.721072054137834,9.391748818075786,3.277651863462509,7.905613587050482,10.772668043267595,41.38617180493844,2.260178047234521,0.8912331995350942,8.989183577711318,Active,0.8800088000880009,28.11028110281103,Active,0.8800088000880009,28.11028110281103,Active,0.1800018000180002,5.620056200562006,Active,1.7800178001780018,56.21056210562106,Active,1.7800178001780018,56.21056210562106,Active,1.7800178001780018,56.21056210562106,Active,0.1700017000170001,5.630056300563006,"[[ 1  1 -1]
 [-1  0 -1]
 [ 0 -1  1]]",15.817893725171976,"(4.0, 0.001, 1.0, 20.0, 5.0, 5.0, 1.0, 0.1, 5.0, 100.0, 10.0, 10.0, 0.1, 0.5, 25.0, 10.0, 1.0)",outputs_second_search/solution_10_10_85.npy,"(1, 1, -1, -1, 0, -1, 0, -1, 1)",24,spot,"(0.10950295613214289, 24.379235044546046, 0.9958205150754889, 10.249922996087829, 3.37889425225082)","(0.1, 25.0, 1.0, 10.0, 1.0)",2.471245894595424,L_BFGS_B,True,17,0.1,25.0,1.0,10.0,1.0,0.1095029561321428,24.379235044546046,0.9958205150754889,10.249922996087829,3.37889425225082,0.913217355331712,1.025462856169182,1.0041970263327968,0.9756170854958404,0.2959548080955357,1,"('K_CC',)",757.2226890197479,610.3291315335214,0.1939899049728496,4.509750612139472,0.0023236951400725766,20.208255047133214,5.005423795931228,9.95374166944456,1.2017901134204203,0.10154978392136499,99.99883084400689,5.000040126236315,9.772819459592261,576.5369794716785,0.11019235041380153,24.369313944528972,0.9966949875549886,10.249977593988847,3.757198050055312,0.001,20.0,5.0,10.0,0.1,100.0,5.0,10.0,0.4303490517128537,0.9896945556829382,0.9989164162411909,1.0046473308321273,0.9847386782963019,1.0000116916966253,0.9999919748171411,1.023246161596156,0.907504011162966,1.0258803369231746,1.0033159717729885,0.9756118887386205,0.26615578595471656,1,"('b_A',)",0,(),1,"('K_CC',)"
25,33,0.0310579962723878,8.28349774860016,2.011095661253129,4.895112097459556,9.561510763323708,2.021084571092798,9.530218408376886,10.57486256656662,2.040428195009633,3.282530485997978,0.5486934764638525,0.008152787579998,Active,0.8800088000880009,28.11028110281103,Active,0.8800088000880009,28.11028110281103,Active,1.7800178001780018,56.21056210562106,Active,1.7800178001780018,56.21056210562106,Active,0.8900089000890009,28.10028100281003,Active,0.8900089000890009,28.10028100281003,Active,1.770017700177002,56.22056220562206,"[[ 1  1 -1]
 [-1  0 -1]
 [ 0 -1  1]]",15.6787037216274,"(4.0, 0.001, 1.0, 20.0, 5.0, 5.0, 10.0, 0.1, 1.0, 20.0, 10.0, 5.0, 1.0, 0.5, 100.0, 5.0, 10.0)",outputs_second_search/solution_10_10_89.npy,"(1, 1, -1, -1, 0, -1, 0, -1, 1)",25,in-between,"(1.0003159474064163, 9.999957283006845, 9.851382333598515, 4.6009147550228064, 5.208415793439046)","(1.0, 100.0, 10.0, 5.0, 10.0)",90.12851005432468,L_BFGS_B,True,23,1.0,100.0,10.0,5.0,10.0,1.0003159474064165,9.999957283006845,9.851382333598515,4.6009147550228064,5.208415793439046,0.9996841523848186,10.00004271717563,1.0150859708179856,1.0867404127715066,1.919969602387896,2,"('V_C', 'K_CC')",1.948387343263233e-05,2.1608408510179965e-05,0.1090406938278187,3.752239494895104,0.0015277344783354943,20.104869996706213,5.001670257901529,9.974564401066207,0.09899247342858386,0.10027640655772185,19.97749113312389,5.000106775259115,5.056180178654905,0.0007565253278527423,0.822013497861564,199.63623850076146,28.877567335689964,28.650740133463025,11.482332882341508,0.001,20.0,5.0,10.0,0.1,20.0,5.0,5.0,0.6545640058405473,0.9947838510408974,0.9996660599728879,1.0025500460883359,0.9972435534218835,1.0011267113936437,0.9999786454042054,0.9888888099969074,1.2165250359044724,0.5009110607922949,0.3462895570029868,0.1745155614378067,0.8709031607487043,1,"('b_A',)",0,(),4,"('b_C', 'V_C', 'K_AC', 'K_BC')"
26,35,0.1429704343871306,6.4197912437616935,2.0045992595678856,4.724440670990466,9.39103759173982,2.029264557755549,7.374121442477003,10.770657877049995,2.191157015211228,2.273159507542224,0.8927058199030481,0.0296789495470366,Active,0.8800088000880009,28.11028110281103,Active,0.8800088000880009,28.11028110281103,Active,0.8900089000890009,28.10028100281003,Active,1.7800178001780018,56.21056210562106,Active,0.8900089000890009,28.10028100281003,Active,1.7800178001780018,56.21056210562106,Active,0.8800088000880009,28.11028110281103,"[[ 1  1 -1]
 [-1  0 -1]
 [ 0 -1  1]]",15.78343959802174,"(4.0, 0.001, 1.0, 20.0, 5.0, 5.0, 5.0, 0.1, 5.0, 100.0, 10.0, 5.0, 1.0, 0.5, 10.0, 10.0, 5.0)",outputs_second_search/solution_10_10_96.npy,"(1, 1, -1, -1, 0, -1, 0, -1, 1)",26,spot,"(1.000016009204462, 578.9553022508898, 4.996264521495601, 5.059764918246783, 14.039725288417351)","(1.0, 10.0, 5.0, 5.0, 5.0)",569.0271137463407,L_BFGS_B,True,5,1.0,10.0,5.0,5.0,5.0,1.000016009204462,578.9553022508898,4.996264521495601,5.059764918246783,14.039725288417351,0.9999839910518284,0.0172724905724527,1.0007476542701708,0.9881882025721678,0.356132324335787,2,"('V_C', 'K_CC')",0.0007736218553918,0.0007622155176738,0.0147440737855327,4.114925921276838,0.0020585648640444095,20.120037546213204,5.002856820029222,9.972695334525497,1.1046926225456575,0.10186532889764623,101.55995191860987,4.998117029245025,5.5067499365139465,0.0005237565282964798,0.7740335817757698,28.542478250241853,32.197584400514,36.46701500351334,6.675790760183989,0.001,20.0,5.0,10.0,0.1,100.0,5.0,10.0,0.48577531729329415,0.9940339303076601,0.9994289622645637,1.002737942407603,0.9816882847399384,0.9846400880549844,1.0003767360275795,1.8159531693444773,1.291933610562249,0.35035500114343665,0.15529115283319764,0.13711020766350868,0.7489749423875288,1,"('b_A',)",1,"('K_CB',)",5,"('b_C', 'V_C', 'K_AC', 'K_BC', 'K_CC')"
27,36,0.1061332960989016,10.393308231391288,10.49690826891514,0.8073234444854125,12.081906266117766,14.703281320453527,1.6850595523765255,13.616635924719672,20.40050989858988,0.4941241015133695,0.7085810692994444,2.141116949236134,Active,0.1700017000170001,5.630056300563006,Active,0.080000800008,2.8200282002820027,Active,0.8900089000890009,28.10028100281003,Active,0.8900089000890009,28.10028100281003,Active,1.7800178001780018,56.21056210562106,Active,8.90008900089001,281.0928109281093,Active,0.8800088000880009,28.11028110281103,"[[ 1  1 -1]
 [-1  0 -1]
 [ 0 -1  1]]",23.677725514954137,"(4.0, 0.001, 1.0, 100.0, 1.0, 0.5, 5.0, 0.1, 5.0, 100.0, 5.0, 10.0, 1.0, 0.5, 20.0, 50.0, 5.0)",outputs_second_search/solution_10_11_10.npy,"(1, 1, -1, -1, 0, -1, 0, -1, 1)",27,in-between,"(3.667849594198071, 19.661040891981585, 10.243060635123602, 8.93101389283757, 10.274260619803512)","(1.0, 20.0, 5.0, 10.0, 5.0)",7.980135082858596,L_BFGS_B,True,17,1.0,20.0,5.0,10.0,5.0,3.667849594198071,19.661040891981585,10.243060635123602,8.93101389283757,10.274260619803512,0.2726393147586624,1.017240140533793,0.4881353511522648,1.119693701072364,0.486653024000828,3,"('b_C', 'K_AC', 'K_CC')",3.053361461865091,1.5695361267709764,0.485964519309727,0.1470605739161498,0.0009799755976178206,91.2051284065591,0.9996309361308653,5.118789101791359,0.7134148587802042,0.09959086108490064,100.00337472485162,0.49998654356882477,49.90547965023196,1.4835431711443534,3.677362728855168,20.071991015725597,5.871568163470811,8.85370530621995,10.221055334878049,0.001,100.0,1.0,5.0,0.1,100.0,0.5,50.0,1.020433572459208,1.0964295730634421,1.0003692001275624,0.9767935151401749,1.0041081973852055,0.9999662538903221,1.0000269135866722,1.0018939874023953,0.27193401188120453,0.9964133595083221,0.851561262816779,1.1294706175701092,0.48918627638558393,0,(),0,(),2,"('b_C', 'K_CC')"
28,37,0.1228199638802258,25.371793438390707,10.503885954756443,5.749228932788786,28.095792226047543,10.603646964240326,8.328509240136327,29.670837653760987,10.822442562499246,2.682442123804345,0.9195330277463902,0.0681197702357351,Active,0.8800088000880009,28.11028110281103,Active,0.8800088000880009,28.11028110281103,Active,4.450044500445005,140.54140541405414,Active,3.560035600356004,112.43112431124312,Active,4.450044500445005,140.54140541405414,Active,3.560035600356004,112.43112431124312,Active,4.4400444004440045,140.55140551405515,"[[ 1  1 -1]
 [-1  0 -1]
 [ 0 -1  1]]",12.625129312401723,"(4.0, 0.001, 1.0, 50.0, 5.0, 5.0, 25.0, 0.5, 1.0, 50.0, 20.0, 25.0, 5.0, 0.5, 25.0, 20.0, 25.0)",outputs_second_search/solution_10_11_1.npy,"(1, 1, -1, -1, 0, -1, 0, -1, 1)",28,spot,"(4.982472542710613, 292.05384199722727, 27.31368911186989, 26.065766364632008, 47.07186538810815)","(5.0, 25.0, 25.0, 25.0, 25.0)",267.9765121977165,L_BFGS_B,True,12,5.0,25.0,25.0,25.0,25.0,4.982472542710613,292.05384199722727,27.31368911186989,26.065766364632008,47.07186538810815,1.0035178231569042,0.0856006544171309,0.9152919584610628,0.959112410135076,0.5311028104341027,2,"('V_C', 'K_CC')",0.0028297700698121,0.0027679837077136,0.0218344107733859,3.1637186947197304,0.0013769654102161945,49.94383260655685,4.999186698299244,20.005596594033097,0.5335761110481935,0.5001455000559138,50.19232946643384,4.999527776819346,19.737853012674393,0.0026233061012114543,4.990849247622647,184.8143615649399,26.061584825524893,25.6350899507522,41.834120030056184,0.001,50.0,5.0,20.0,0.5,50.0,5.0,20.0,0.726234655264864,1.001124611198456,1.000162686802842,0.9997202485811012,0.9997090845446024,0.9961681502237815,1.0000944535567626,1.01328143375864,1.001833506067472,0.135270872827789,0.9592662981690518,0.9752257568835422,0.5975983236181011,1,"('b_A',)",0,(),2,"('V_C', 'K_CC')"
29,38,0.0533892694261596,1.893723467776821,0.2000005895622079,0.5887134845268601,2.258797762674136,0.2000856447684479,1.6320854913450693,2.643457218887375,0.2002431027188467,0.4768196093535546,0.1608613283106388,6.75192560729282e-05,Active,0.1700017000170001,5.630056300563006,Active,0.080000800008,2.8200282002820027,Active,0.0900009000090001,2.810028100281003,Active,0.1800018000180002,5.620056200562006,Active,0.0900009000090001,2.810028100281003,Active,0.0900009000090001,2.810028100281003,Active,0.080000800008,2.8200282002820027,"[[ 1  1 -1]
 [-1  0 -1]
 [ 0 -1  1]]",20.643205072423186,"(4.0, 0.001, 1.0, 100.0, 1.0, 0.5, 0.5, 1.0, 5.0, 25.0, 1.0, 0.5, 0.1, 0.5, 1.0, 0.5, 0.5)",outputs_second_search/solution_10_11_26.npy,"(1, 1, -1, -1, 0, -1, 0, -1, 1)",29,spot,"(0.09999999669958391, 69.99959211478627, 0.4999771480419386, 0.0734219377281025, 0.14859588897615716)","(0.1, 1.0, 0.5, 0.5, 0.5)",69.00180552492705,L_BFGS_B,True,6,0.1,1.0,0.5,0.5,0.5,0.0999999966995839,69.99959211478627,0.4999771480419386,0.0734219377281025,0.1485958889761571,1.000000033004162,0.0142857975280796,1.0000457060050665,6.8099537477696295,3.36483063862034,3,"('V_C', 'K_BC', 'K_CC')",3.6193825872217573e-09,3.619064482022815e-09,8.78893544069614e-05,0.10426252436435937,0.0009946373514030742,79.44628988267894,0.9989874040438608,1.060710382931964,0.03093439244231476,1.0001563475531783,42.537227912052984,0.4998800241216162,0.21526807859937963,7.771707513849273e-06,0.09948127529303637,54.7836968636329,5.447762419733219,4.3560625955331735,3.4728138027585995,0.001,100.0,1.0,1.0,1.0,25.0,0.5,0.5,1.0053915616474296,1.2587120197516262,1.001013622346028,0.9427644115595897,0.9998436768875578,0.5877204798509265,1.0002400093474322,2.322685292000562,1.0052142949056058,0.01825360567559344,0.0917808012678507,0.11478255627288592,0.1439754701512731,1,"('V_A',)",2,"('V_B', 'K_CB')",4,"('V_C', 'K_AC', 'K_BC', 'K_CC')"
30,39,0.0111929062657419,0.6578815010678641,0.2005786380008726,0.1785619000671539,0.7785081689855688,3.1333890272671248,1.0617025412820578,1.1036621712112085,5.196842874300022,0.2233305281740073,0.0806330269331222,1.1217668561763467,Active,0.1700017000170001,5.630056300563006,Active,0.1700017000170001,5.630056300563006,Active,0.1800018000180002,5.620056200562006,Active,0.0900009000090001,2.810028100281003,Active,0.0900009000090001,2.810028100281003,Active,4.450044500445005,140.54140541405414,Active,0.1700017000170001,5.630056300563006,"[[ 1  1 -1]
 [-1  0 -1]
 [ 0 -1  1]]",33.94506363379923,"(4.0, 0.001, 1.0, 100.0, 1.0, 1.0, 1.0, 1.0, 5.0, 100.0, 0.5, 0.5, 0.1, 0.5, 10.0, 25.0, 1.0)",outputs_second_search/solution_10_11_27.npy,"(1, 1, -1, -1, 0, -1, 0, -1, 1)",30,spot,"(0.1009492767577716, 9.530229149257059, 4.2924896850502785, 0.5078939266954856, 1.1222083331800687)","(0.1, 10.0, 1.0, 0.5, 1.0)",3.3280882004949803,L_BFGS_B,True,4,0.1,10.0,1.0,0.5,1.0,0.1009492767577716,9.53022914925706,4.292489685050279,0.5078939266954856,1.1222083331800687,0.9905964976841846,1.049292713048727,0.2329650327367733,0.9844575288646472,0.891100137499639,1,"('K_AC',)",0.2697430407827184,0.4078267199077373,0.5119082172586878,0.007955260624501262,0.0010057126802942395,99.93190491981038,1.000016154580362,0.5000949126532794,0.007282632046335429,1.000005223457205,100.00036939449306,1.000001708388872,22.662642730653104,0.3827703074746797,0.10094128188271735,9.525305032449726,23.782540599508497,0.5079757644723044,1.1224830058952289,0.001,100.0,1.0,0.5,1.0,100.0,1.0,25.0,0.99431976904918,1.0006814148118588,0.9999838456806042,0.9998102107202493,0.9999947765700794,0.9999963060687146,0.9999982916140466,1.103137012621455,0.9906749561214111,1.0498351460591695,0.04204765238667001,0.9842989271730517,0.8908820844039921,0,(),0,(),1,"('K_AC',)"
31,40,0.0758690658746959,12.399504356480406,2.000706095552897,5.220590008512552,13.879664804808812,2.0044432837925283,8.882080200998093,14.700326970783816,2.013192809164479,2.907295045922268,0.4962922999764347,0.0039932080388883,Active,0.8800088000880009,28.11028110281103,Active,0.8800088000880009,28.11028110281103,Active,0.8900089000890009,28.10028100281003,Active,1.7800178001780018,56.21056210562106,Active,0.8900089000890009,28.10028100281003,Active,0.8900089000890009,28.10028100281003,Active,0.8800088000880009,28.11028110281103,"[[ 1  1 -1]
 [-1  0 -1]
 [ 0 -1  1]]",26.40659019805823,"(4.0, 0.001, 1.0, 50.0, 5.0, 5.0, 5.0, 1.0, 1.0, 25.0, 10.0, 5.0, 10.0, 5.0, 100.0, 5.0, 5.0)",outputs_second_search/solution_10_11_2.npy,"(1, 1, -1, -1, 0, -1, 0, -1, 1)",31,spot,"(10.00000526518948, 84.46831608344104, 4.9975435109343245, 5.181795235774437, 4.962992368666004)","(10.0, 100.0, 5.0, 5.0, 5.0)",15.532792099001062,L_BFGS_B,True,24,10.0,100.0,5.0,5.0,5.0,10.00000526518948,84.46831608344104,4.9975435109343245,5.181795235774437,4.962992368666004,0.9999994734813292,1.1838758559033682,1.0004915393053209,0.9649165535296828,1.007456717356175,0,(),1.5370359820706857e-05,1.6061253384320247e-05,0.0449497325809264,5.508982693576476,0.0016091856241355895,51.29678562785552,5.001210208759994,9.921042850146463,0.2945775867515873,1.0004781678708141,24.375961629614793,5.000410385648169,29.99481337455922,1.5111414225143737e-05,10.000004928594025,28.713351755669095,4.997629858548914,4.928758061890777,3.544056003043389,0.001,50.0,5.0,10.0,1.0,25.0,5.0,5.0,0.6214323475187473,0.9747199437160965,0.9997580168180346,1.0079585534551312,0.9995220606644204,1.0256005641897241,0.9999179296064685,0.1666954862349923,0.9999995071408404,3.4827003427162153,1.0004742530996031,1.0144543386416278,1.4108129204804742,1,"('b_A',)",1,"('K_CB',)",2,"('V_C', 'K_CC')"
32,42,0.1748102978780016,2.33902783620984,0.4001080728569067,1.144714744626155,2.62601652932509,0.4004742362758396,1.6778245712148383,2.7427191690237147,0.4016382227598412,0.3987549059367531,0.0925705680576208,0.0004294535502491,Active,0.1700017000170001,5.630056300563006,Active,0.080000800008,2.8200282002820027,Active,0.1800018000180002,5.620056200562006,Active,0.1800018000180002,5.620056200562006,Active,0.1800018000180002,5.620056200562006,Active,0.0900009000090001,2.810028100281003,Active,0.1700017000170001,5.630056300563006,"[[ 1  1 -1]
 [-1  0 -1]
 [ 0 -1  1]]",72.6247277604442,"(4.0, 0.001, 1.0, 100.0, 1.0, 0.5, 1.0, 1.0, 5.0, 20.0, 1.0, 1.0, 20.0, 50.0, 100.0, 0.5, 1.0)",outputs_second_search/solution_10_11_40.npy,"(1, 1, -1, -1, 0, -1, 0, -1, 1)",32,in-between,"(19.999984991457918, 129.9571163468078, 1.0015648496056169, 0.8731663423206975, 0.933049568663338)","(20.0, 100.0, 1.0, 1.0, 1.0)",29.957459695410336,L_BFGS_B,True,21,20.0,100.0,1.0,1.0,1.0,19.99998499145792,129.9571163468078,1.0015648496056169,0.8731663423206975,0.933049568663338,1.0000007504276671,0.7694846023909667,0.998437595322726,1.1452571537998186,1.0717544207566307,1,"('V_C',)",8.87092113012653e-08,8.233052538647126e-06,91.80944355019528,0.06435158372467581,0.0009876913929817656,99.22445680211705,1.0000278069371458,1.0019896887923796,0.26421920203462146,1.0112976499837514,14.170099099413408,0.5011394368858954,4.704010200210485,9.32831065195217e-06,14.907223382393513,191.879172548077,26.80659828158546,26.897277878242797,0.9843371074664179,0.001,100.0,1.0,1.0,1.0,20.0,0.5,0.5,1.0124619968400004,1.0078160488137478,0.9999721938360585,0.9980142622078501,0.9888285610236186,1.411422733157027,0.9977263076859888,0.10629228652132325,1.3416314686490456,0.5211613051695025,0.037304248360633674,0.03717848343340721,1.0159121223966623,0,(),2,"('V_B', 'K_CB')",4,"('b_C', 'V_C', 'K_AC', 'K_BC')"
33,43,0.0454585909872176,1.8725979753752195,0.2000003045923654,0.5728123994553347,2.2411807539650788,0.2000458576580098,1.625168890822878,2.64876787867222,0.2001265069355285,0.4785698367449501,0.1729801209428316,3.583332721021294e-05,Active,0.1700017000170001,5.630056300563006,Active,0.080000800008,2.8200282002820027,Active,0.0900009000090001,2.810028100281003,Active,0.1800018000180002,5.620056200562006,Active,0.0900009000090001,2.810028100281003,Active,0.1800018000180002,5.620056200562006,Active,0.080000800008,2.8200282002820027,"[[ 1  1 -1]
 [-1  0 -1]
 [ 0 -1  1]]",20.63722420485552,"(4.0, 0.001, 1.0, 100.0, 1.0, 0.5, 0.5, 1.0, 5.0, 25.0, 1.0, 0.5, 0.1, 0.5, 0.5, 1.0, 0.5)",outputs_second_search/solution_10_11_42.npy,"(1, 1, -1, -1, 0, -1, 0, -1, 1)",33,spot,"(0.09999999501417894, 397.3496659026829, 0.5005650992983749, 0.07202546643097563, 0.3779260332056995)","(0.1, 0.5, 0.5, 0.5, 0.5)",396.849915448706,L_BFGS_B,True,30,0.1,0.5,0.5,0.5,0.5,0.0999999950141789,397.3496659026829,0.5005650992983749,0.0720254664309756,0.3779260332056995,1.0000000498582131,0.0012583375372019,0.9988710773100902,6.941989059927386,1.3230102085289728,3,"('V_C', 'K_BC', 'K_CC')",1.0632951424561355e-09,1.0575722118057932e-09,0.0053822597525678,0.11838584313700987,0.000990565404597503,77.46793896290164,0.9987709463784,1.0675700710450045,0.04031978177940185,1.000006969134656,33.65594958114312,0.49996027127601755,0.26032202982288355,2.3322819564606426e-06,0.09962974885964752,183.17671657073564,21.968129801724686,4.756220143444212,5.162219288077547,0.001,100.0,1.0,1.0,1.0,25.0,0.5,1.0,1.0095244547797737,1.290856596144744,1.0012305660532643,0.9367066641547354,0.9999930309139125,0.7428107158208691,1.0000794637619526,3.841395984352052,1.0037162709390552,0.002729604555428963,0.022760244249865353,0.10512549564998173,0.09685756689080989,1,"('V_A',)",2,"('V_B', 'K_CB')",4,"('V_C', 'K_AC', 'K_BC', 'K_CC')"
34,45,0.0583209632710058,0.996156123146539,0.2000039830569566,0.6742171123555073,1.166393217367534,0.2005276704447639,1.6936996577056025,1.3388299781808133,0.2015345242780485,0.512324420394263,0.0766156284362822,0.000463626445624,Active,0.1700017000170001,5.630056300563006,Active,0.080000800008,2.8200282002820027,Active,0.0900009000090001,2.810028100281003,Active,0.0900009000090001,2.810028100281003,Active,0.0900009000090001,2.810028100281003,Active,0.1800018000180002,5.620056200562006,Active,0.080000800008,2.8200282002820027,"[[ 1  1 -1]
 [-1  0 -1]
 [ 0 -1  1]]",53.52663909532627,"(4.0, 0.001, 1.0, 100.0, 1.0, 0.5, 0.5, 1.0, 5.0, 10.0, 0.5, 0.5, 5.0, 25.0, 25.0, 1.0, 0.5)",outputs_second_search/solution_10_11_86.npy,"(1, 1, -1, -1, 0, -1, 0, -1, 1)",34,spot,"(5.000000229002253, 9.995971455725096, 0.500073206489834, 0.255794721635934, 0.11835902649232868)","(5.0, 25.0, 0.5, 0.5, 0.5)",15.010868016654335,L_BFGS_B,True,12,5.0,25.0,0.5,0.5,0.5,5.000000229002253,9.995971455725096,0.500073206489834,0.255794721635934,0.1183590264923286,0.9999999541995516,2.501007541961466,0.9998536084539544,1.954692406482246,4.224434881038896,3,"('V_C', 'K_BC', 'K_CC')",3.882761573810753e-07,1.7978705580728186e-05,45.303913436237366,0.2647936251117686,0.0009499050541279007,82.98012359260282,0.999252123344457,0.5244311047963299,0.01569838765088232,0.99995103079626,9.997037204438083,0.5000000218259963,1.0531304425554255,6.669920993612382e-06,3.728209190690295,50.457426260131264,24.287113025631225,19.883103359505437,0.49874894533239467,0.001,100.0,1.0,0.5,1.0,10.0,0.5,1.0,1.052736792645125,1.2051078700600344,1.0007484363936499,0.9534140813294855,1.0000489716018404,1.0002963673637828,0.9999999563480092,0.9495499888631989,1.3411264615959564,0.49546720578083964,0.02058704957943452,0.02514697987328859,1.0025083855902122,1,"('V_A',)",0,(),4,"('b_C', 'V_C', 'K_AC', 'K_BC')"
35,46,0.0688292291176604,9.615960216548588,0.2000588483175611,0.7856393527609359,12.00206565662831,0.2007446254268858,1.789629563233575,13.878761126895885,0.2022821647585064,0.4840616303886302,0.8614208731916052,0.0005145815945328,Active,0.1700017000170001,5.630056300563006,Active,0.080000800008,2.8200282002820027,Active,0.1800018000180002,5.620056200562006,Active,0.8900089000890009,28.10028100281003,Active,0.8900089000890009,28.10028100281003,Active,0.1800018000180002,5.620056200562006,Active,0.1700017000170001,5.630056300563006,"[[ 1  1 -1]
 [-1  0 -1]
 [ 0 -1  1]]",22.32752879628058,"(4.0, 0.001, 0.1, 10.0, 1.0, 0.5, 1.0, 0.001, 0.5, 10.0, 5.0, 5.0, 1.0, 5.0, 100.0, 1.0, 1.0)",outputs_second_search/solution_10_3_46.npy,"(1, 1, -1, -1, 0, -1, 0, -1, 1)",35,labyrinth,"(0.9999970433296693, 9.999936887167255, 1.001362335557659, 4.964396775206479, 0.5560901328233661)","(1.0, 100.0, 1.0, 5.0, 1.0)",90.0011649131812,L_BFGS_B,True,19,1.0,100.0,1.0,5.0,1.0,0.9999970433296692,9.999936887167255,1.001362335557659,4.964396775206479,0.5560901328233661,1.000002956679073,10.00006311323107,0.9986395178755146,1.0071717121748474,1.7982696346774336,2,"('V_C', 'K_CC')",1.276451744196119e-06,3.769161603689638e-07,0.7047156995297639,0.23224162659211722,0.00040626338404716616,1.4218409468110917,0.9925045182201145,8.407679323410063,2.733543280269119,0.0,9.969231157082273,0.5008701130238691,24.149332115830312,0.0017672740898661634,0.8575876384444675,31.209094966877142,29.890382161573292,29.724423086389063,0.761354454899374,0.001,10.0,1.0,5.0,0.001,10.0,0.5,1.0,2.4614573679716667,7.033135473013366,1.0075520883202902,0.5946944225237237,inf,1.0030863807281536,0.9982627970780369,0.04140901268836675,1.1660615838794584,3.2041941653909563,0.03345557760333984,0.1682118433541447,1.313448675009286,3,"('b_A', 'V_A', 'K_BA')",2,"('b_B', 'K_CB')",4,"('V_C', 'K_AC', 'K_BC', 'K_CC')"
